Formula,Type,Crystal system,Ionic conductivity (S/cm),Reference,Spacegroup,Unnamed: 6,Reference index,Source,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,compound possible,max ionic char,avg ionic char,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons
Li3.25Ge0.25P0.75S4,LGPS,Tetragonal,0.0022,112,,,,,Li3.25 Ge0.25 P0.75 S4,3.0,32.0,29.0,11.272727272727273,6.517906336088155,16.0,1.0,88.0,87.0,53.0,40.96969696969697,88.0,6.941,72.64,65.699,23.298008666666668,12.88734016161616,32.065,317.3,1211.4,894.1000000000001,432.5766666666667,63.83616161616161,388.36,1.0,16.0,15.0,9.93939393939394,7.04315886134068,16.0,2.0,4.0,2.0,2.6363636363636362,0.5013774104683196,3.0,105.0,128.0,23.0,114.6969696969697,10.802571166207532,105.0,0.98,2.58,1.6,1.896969696969697,0.7224609733700643,2.58,1.0,2.0,1.0,1.606060606060606,0.4775022956841139,2.0,0.0,4.0,4.0,2.272727272727273,1.8071625344352615,4.0,0.0,10.0,10.0,0.30303030303030304,0.5876951331496786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,13.0,4.181818181818182,2.5068870523415976,6.0,0.0,1.0,1.0,0.3939393939393939,0.4775022956841139,0.0,0.0,4.0,4.0,1.3636363636363635,1.0743801652892562,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.7575757575757576,0.5968778696051423,2.0,16.5933333333,25.786875,9.1935416667,21.788455988439395,4.093126940412856,25.786875,0.0,2.202,2.202,1.226969696969697,1.0178530762167126,2.202,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,131.15151515151516,82.78053259871443,70.0,4,0.6320198065034609,0.56029230364236,0.5151700901598177,0.4996193256177482,0.4906095803673483,True,0.47270757595695145,0.10685873790002906,0.38405797101449274,0.5434782608695653,0.07246376811594203,0.0
Li10Si0.5Ge0.5P2S12,LGPS,Tetragonal,0.0042,112113,,,,,Li10 Si0.5 Ge0.5 P2 S12,3.0,32.0,29.0,11.0,6.4,16.0,1.0,88.0,87.0,52.42,41.135999999999996,88.0,6.941,72.64,65.699,22.66001096,12.575208768,32.065,317.3,1687.0,1369.7,451.24080000000004,81.79609599999999,388.36,1.0,16.0,15.0,9.84,7.072,16.0,2.0,4.0,2.0,2.62,0.49599999999999994,3.0,105.0,128.0,23.0,114.78,10.7848,105.0,0.98,2.58,1.6,1.8838,0.7230400000000001,2.58,1.0,2.0,1.0,1.6,0.48,2.0,0.0,4.0,4.0,2.24,1.8112000000000001,4.0,0.0,10.0,10.0,0.2,0.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,13.0,4.04,2.4336,6.0,0.0,1.0,1.0,0.4,0.48,0.0,0.0,4.0,4.0,1.36,1.088,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.76,0.608,2.0,16.5933333333,25.786875,9.1935416667,21.689552380935996,4.12695733334624,25.786875,0.0,2.202,2.202,1.21008,1.0186304,2.202,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,134.4,83.008,70.0,5,0.6305553108173779,0.5594722919937404,0.5135600566489693,0.49717878850461344,0.4872404864985548,True,0.47270757595695145,0.1072348481072097,0.39603960396039606,0.5544554455445545,0.04950495049504951,0.0
Li10Ge0.5Sn0.5P2S12,LGPS,Tetragonal,0.006,112113,,,,,Li10 Ge0.5 Sn0.5 P2 S12,3.0,50.0,47.0,11.72,6.976,16.0,1.0,88.0,87.0,52.46,41.168,88.0,6.941,118.71,111.76899999999999,24.472500959999998,14.025200768,32.065,317.3,1211.4,894.1000000000001,427.6024,55.32108799999999,388.36,1.0,16.0,15.0,9.84,7.072,16.0,2.0,5.0,3.0,2.66,0.528,3.0,105.0,139.0,34.0,115.34,11.2608,105.0,0.98,2.58,1.6,1.885,0.7240000000000001,2.58,1.0,2.0,1.0,1.6,0.48,2.0,0.0,4.0,4.0,2.24,1.8112000000000001,4.0,0.0,10.0,10.0,0.4,0.7680000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,13.0,4.24,2.5920000000000005,6.0,0.0,1.0,1.0,0.4,0.48,0.0,0.0,4.0,4.0,1.36,1.088,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.76,0.608,2.0,16.5933333333,33.285,16.691666666699998,21.946452380935998,4.2824952381088,25.786875,0.0,2.202,2.202,1.19462,1.0359456,2.202,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,132.68,81.0816,70.0,5,0.6305553108173779,0.5594722919937404,0.5135600566489693,0.49717878850461344,0.4872404864985548,True,0.47270757595695145,0.1072351346744498,0.37735849056603776,0.5283018867924528,0.09433962264150944,0.0
Li10Si0.5Sn0.5P2S12,LGPS,Tetragonal,0.0043,112113,,,,,Li10 Si0.5 Sn0.5 P2 S12,3.0,50.0,47.0,11.36,6.688,16.0,1.0,88.0,87.0,52.44,41.152,88.0,6.941,118.71,111.76899999999999,23.58141096,13.312328768,32.065,317.3,1687.0,1369.7,437.11440000000005,65.974528,388.36,1.0,16.0,15.0,9.84,7.072,16.0,2.0,5.0,3.0,2.64,0.512,3.0,105.0,139.0,34.0,115.16,11.2256,105.0,0.98,2.58,1.6,1.8828,0.72224,2.58,1.0,2.0,1.0,1.6,0.48,2.0,0.0,4.0,4.0,2.24,1.8112000000000001,4.0,0.0,10.0,10.0,0.2,0.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,13.0,4.04,2.4336,6.0,0.0,1.0,1.0,0.4,0.48,0.0,0.0,4.0,4.0,1.36,1.088,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.76,0.608,2.0,16.5933333333,33.285,16.691666666699998,21.895152380935997,4.29966133334624,25.786875,0.0,2.202,2.202,1.2024199999999998,1.0272096,2.202,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,132.72,81.12639999999999,70.0,5,0.6305553108173779,0.5594722919937404,0.5135600566489693,0.49717878850461344,0.4872404864985548,True,0.47270757595695145,0.10721667123228927,0.39603960396039606,0.5544554455445545,0.04950495049504951,0.0
Li10GeP2S11.7O0.3,LGPS,Tetragonal,0.0103,114,,,,,Li10 Ge1 P2 S11.7 O0.3,3.0,32.0,29.0,11.264,6.6895359999999995,16.0,1.0,88.0,87.0,52.42799999999999,41.142399999999995,88.0,6.941,72.64,65.699,23.358313759999998,13.310464938239999,32.065,54.8,1211.4,1156.6000000000001,437.72608,74.66504959999999,388.36,1.0,16.0,15.0,9.84,7.072,16.0,2.0,4.0,2.0,2.6279999999999997,0.517472,3.0,66.0,128.0,62.0,114.492,11.24704,105.0,0.98,3.44,2.46,1.89632,0.7330560000000002,2.58,1.0,2.0,1.0,1.6,0.4799999999999999,2.0,0.0,4.0,4.0,2.24,1.8111999999999997,4.0,0.0,10.0,10.0,0.4,0.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,13.0,4.239999999999999,2.5920000000000005,6.0,0.0,1.0,1.0,0.4,0.4799999999999999,0.0,0.0,4.0,4.0,1.36,1.088,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.76,0.608,2.0,9.105,25.786875,16.681874999999998,21.540669880935997,4.256325315251264,25.786875,0.0,2.202,2.202,1.1758559999999998,1.0323338240000002,2.202,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,133.664,83.57568,70.0,5,0.6222282539390187,0.5507768196592147,0.5045378328230165,0.4876273141971439,0.4769291761678982,True,0.7797297329475583,0.11010325242743325,0.3773584905660378,0.5283018867924529,0.09433962264150945,0.0
Li10GeP2S11.4O0.6,LGPS,Tetragonal,0.00843,114,,,,,Li10 Ge1 P2 S11.4 O0.6,3.0,32.0,29.0,11.168,6.686464000000001,16.0,1.0,88.0,87.0,52.416000000000004,41.132799999999996,88.0,6.941,72.64,65.699,23.165526560000004,13.323595322880001,32.065,54.8,1211.4,1156.6000000000001,433.72335999999996,78.18744319999999,388.36,1.0,16.0,15.0,9.84,7.071999999999999,16.0,2.0,4.0,2.0,2.616,0.522368,3.0,66.0,128.0,62.0,114.024,11.65888,105.0,0.98,3.44,2.46,1.9066400000000001,0.7413120000000001,2.58,1.0,2.0,1.0,1.6,0.4799999999999999,2.0,0.0,4.0,4.0,2.24,1.8111999999999997,4.0,0.0,10.0,10.0,0.4,0.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,13.0,4.24,2.592,6.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,4.0,4.0,1.36,1.088,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.76,0.6080000000000001,2.0,9.105,25.786875,16.681874999999998,21.340487380935997,4.385026632393729,25.786875,0.0,2.202,2.202,1.149432,1.036032896,2.202,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,132.968,84.18816000000001,70.0,5,0.6136057366094291,0.5422138651204811,0.4958008834854294,0.4784366386410807,0.4670210479571052,True,0.7797297329475583,0.11290567353180757,0.37735849056603776,0.5283018867924528,0.09433962264150944,0.0
Li10SnP2S12,LGPS,Tetragonal,0.004,115,,,,,Li10 Sn1 P2 S12,3.0,50.0,47.0,12.08,7.263999999999999,16.0,1.0,88.0,87.0,52.48,41.184,88.0,6.941,118.71,111.76899999999999,25.39390096,14.762320767999997,32.065,317.3,505.08,187.77999999999997,413.476,39.49951999999999,388.36,1.0,16.0,15.0,9.84,7.072,16.0,2.0,5.0,3.0,2.68,0.544,3.0,105.0,139.0,34.0,115.72,11.686399999999999,105.0,0.98,2.58,1.6,1.8840000000000001,0.7232000000000001,2.58,1.0,2.0,1.0,1.6,0.48,2.0,0.0,4.0,4.0,2.24,1.8112000000000001,4.0,0.0,10.0,10.0,0.4,0.7680000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,13.0,4.24,2.5920000000000005,6.0,0.0,1.0,1.0,0.4,0.48,0.0,0.0,4.0,4.0,1.36,1.088,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.76,0.608,2.0,16.5933333333,33.285,16.691666666699998,22.152052380936,4.4469752381088,25.786875,0.0,2.202,2.202,1.18696,1.0445248,2.202,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,131.0,79.2,70.0,4,0.63118935352238,0.5595234040250857,0.5135603326659555,0.4971787900300949,0.4872404864992309,True,0.47270757595695145,0.10721755621130848,0.37735849056603776,0.5283018867924528,0.09433962264150944,0.0
Li3YCl6,Li-halide,Trigonal,0.014,116,,,,,Li3 Y1 Cl6,3.0,39.0,36.0,15.0,7.2,17.0,1.0,94.0,93.0,57.9,43.32000000000001,94.0,6.941,88.90585,81.96485,32.244685000000004,15.182211,35.453,171.6,1799.0,1627.4,418.967,296.8404,171.6,1.0,17.0,16.0,10.8,7.44,17.0,2.0,5.0,3.0,2.9,0.54,3.0,102.0,190.0,88.0,118.6,19.919999999999998,102.0,0.98,3.16,2.18,2.3120000000000003,1.0176,3.16,1.0,2.0,1.0,1.7,0.41999999999999993,2.0,0.0,5.0,5.0,3.0,2.4,5.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,4.8,2.6399999999999997,7.0,0.0,1.0,1.0,0.3,0.41999999999999993,0.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,0.0,9.0,9.0,0.9,1.6200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,1.8,1.4400000000000002,1.0,16.5933333333,32.365,15.771666666700003,22.91299999999,3.7918000000139997,24.4975,0.0,2.493,2.493,1.4957999999999998,1.19664,2.493,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,126.5,75.0,64.0,3,0.6782329983125268,0.6248799769526243,0.6037190412142994,0.6006677156890837,0.6000585690081267,True,0.6952001660642468,0.16214834866007985,0.3541666666666667,0.625,0.020833333333333336,0.0
Li3YBr6,Li-halide,Monoclinic,0.0022,116,,,,,Li3 Y1 Br6,3.0,39.0,36.0,25.8,13.680000000000001,35.0,1.0,95.0,94.0,58.5,43.8,95.0,6.941,88.90585,81.96485,58.915285,31.184570999999995,79.904,265.8,1799.0,1533.2,475.48699999999997,264.70259999999996,265.8,1.0,17.0,16.0,10.8,7.44,17.0,2.0,5.0,3.0,3.5,0.9,4.0,120.0,190.0,70.0,129.4,12.120000000000005,120.0,0.98,2.96,1.98,2.1919999999999997,0.9216000000000001,2.96,1.0,2.0,1.0,1.7,0.41999999999999993,2.0,0.0,5.0,5.0,3.0,2.4,5.0,0.0,10.0,10.0,6.1,4.68,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,16.0,10.8,7.44,17.0,0.0,1.0,1.0,0.3,0.41999999999999993,0.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,0.0,9.0,9.0,0.9,1.6200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,1.8,1.4400000000000002,1.0,16.5933333333,32.365,15.771666666700003,25.90249999999,5.585500000014002,29.48,0.0,1.457,1.457,0.8742000000000001,0.6993600000000001,1.457,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,126.5,75.0,64.0,3,0.6782329983125268,0.6248799769526243,0.6037190412142994,0.6006677156890837,0.6000585690081267,True,0.6247264303819926,0.14473255540140553,0.15740740740740738,0.27777777777777773,0.5648148148148148,0.0
LiScCl4,Li-halide,Monoclinic,0.00018,117,,,,,Li1 Sc1 Cl4,3.0,21.0,18.0,15.333333333333334,4.111111111111111,17.0,1.0,94.0,93.0,64.66666666666667,39.11111111111111,94.0,6.941,44.955912,38.014911999999995,32.284818666666666,8.447939555555557,35.453,171.6,1814.0,1642.4,492.34833333333336,440.55055555555555,171.6,1.0,17.0,16.0,12.0,6.666666666666667,17.0,2.0,4.0,2.0,3.0,0.3333333333333333,3.0,102.0,170.0,68.0,117.66666666666667,20.88888888888889,102.0,0.98,3.16,2.18,2.4966666666666666,0.8844444444444446,3.16,1.0,2.0,1.0,1.8333333333333333,0.27777777777777785,2.0,0.0,5.0,5.0,3.3333333333333335,2.222222222222222,5.0,0.0,1.0,1.0,0.16666666666666666,0.27777777777777773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,5.333333333333333,2.2222222222222223,7.0,0.0,1.0,1.0,0.16666666666666666,0.27777777777777773,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,9.0,9.0,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.3333333333333335,2.2222222222222223,1.0,16.5933333333,24.4975,7.9041666667,22.80305555555,2.2592592592666665,24.4975,0.0,2.493,2.493,1.662,1.1079999999999999,2.493,0.0,6.35e-06,6.35e-06,1.0583333333333333e-06,1.763888888888889e-06,0.0,64.0,229.0,165.0,113.16666666666667,65.55555555555556,64.0,3,0.7071067811865476,0.6735400034370317,0.6669268801209055,0.6666782918025496,0.666666793823133,True,0.6952001660642468,0.13991179347467797,0.34375,0.6250000000000001,0.03125,0.0
Li1.8ScCl4.8,Li-halide,Monoclinic,0.00044,117,,,,,Li1.8 Sc1 Cl4.8,3.0,21.0,18.0,14.210526315789474,5.310249307479224,17.0,1.0,94.0,93.0,61.05263157894737,41.61772853185596,94.0,6.941,44.955912,38.014911999999995,29.950541052631582,10.899256288088642,35.453,171.6,1814.0,1642.4,454.51605263157893,357.75893351800556,171.6,1.0,17.0,16.0,11.368421052631579,7.113573407202216,17.0,2.0,4.0,2.0,2.8947368421052633,0.42382271468144045,3.0,102.0,170.0,68.0,117.10526315789474,19.080332409972304,102.0,0.98,3.16,2.18,2.406842105263158,0.9513573407202217,3.16,1.0,2.0,1.0,1.763157894736842,0.3614958448753463,2.0,0.0,5.0,5.0,3.1578947368421053,2.326869806094183,5.0,0.0,1.0,1.0,0.13157894736842105,0.22853185595567868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,5.052631578947368,2.459833795013851,7.0,0.0,1.0,1.0,0.2368421052631579,0.3614958448753463,0.0,0.0,1.0,1.0,0.631578947368421,0.4653739612188366,1.0,0.0,9.0,9.0,1.1842105263157896,2.0567867036011083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.0526315789473686,1.8282548476454294,1.0,16.5933333333,24.4975,7.9041666667,22.327763157886842,2.74072022161662,24.4975,0.0,2.493,2.493,1.5745263157894736,1.1601772853185595,2.493,0.0,6.35e-06,6.35e-06,8.355263157894737e-07,1.4511772853185598e-06,0.0,64.0,229.0,165.0,120.18421052631581,70.9695290858726,64.0,3,0.6872402556421365,0.6443255668549559,0.6325621839537807,0.6316745319285809,0.6315824302940155,True,0.6952001660642468,0.1512297751943682,0.3489583333333333,0.625,0.026041666666666668,0.0
Li3ScCl6,Li-halide,Monoclinic,0.0051,117,,,,,Li3 Sc1 Cl6,3.0,21.0,18.0,13.2,6.12,17.0,1.0,94.0,93.0,57.8,43.44,94.0,6.941,44.955912,38.014911999999995,27.849691200000002,12.54521472,35.453,171.6,1814.0,1642.4,420.467,298.6404,171.6,1.0,17.0,16.0,10.8,7.44,17.0,2.0,4.0,2.0,2.8,0.4800000000000001,3.0,102.0,170.0,68.0,116.6,17.52,102.0,0.98,3.16,2.18,2.326,1.0008000000000001,3.16,1.0,2.0,1.0,1.7,0.41999999999999993,2.0,0.0,5.0,5.0,3.0,2.4,5.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,4.8,2.6399999999999997,7.0,0.0,1.0,1.0,0.3,0.41999999999999993,0.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,0.0,9.0,9.0,0.9,1.6200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,1.8,1.4400000000000002,1.0,16.5933333333,24.4975,7.9041666667,21.899999999989998,3.1840000000140005,24.4975,0.0,2.493,2.493,1.4957999999999998,1.19664,2.493,0.0,6.35e-06,6.35e-06,6.350000000000001e-07,1.1430000000000001e-06,0.0,64.0,229.0,165.0,126.5,75.0,64.0,3,0.6782329983125268,0.6248799769526243,0.6037190412142994,0.6006677156890837,0.6000585690081267,True,0.6952001660642468,0.15950823088988347,0.3541666666666667,0.625,0.020833333333333336,0.0
Li5ScCl8,Li-halide,Monoclinic,0.0024,117,,,,,Li5 Sc1 Cl8,3.0,21.0,18.0,12.285714285714286,6.63265306122449,17.0,1.0,94.0,93.0,54.857142857142854,44.73469387755102,94.0,6.941,44.955912,38.014911999999995,25.948922285714286,13.577087346938779,35.453,171.6,1814.0,1642.4,389.6607142857143,249.2122448979592,171.6,1.0,17.0,16.0,10.285714285714286,7.673469387755101,17.0,2.0,4.0,2.0,2.7142857142857144,0.5102040816326531,3.0,102.0,170.0,68.0,116.14285714285714,16.163265306122447,102.0,0.98,3.16,2.18,2.252857142857143,1.0367346938775512,3.16,1.0,2.0,1.0,1.6428571428571428,0.45918367346938777,2.0,0.0,5.0,5.0,2.857142857142857,2.4489795918367347,5.0,0.0,1.0,1.0,0.07142857142857142,0.13265306122448978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,4.571428571428571,2.7755102040816326,7.0,0.0,1.0,1.0,0.35714285714285715,0.45918367346938777,0.0,0.0,1.0,1.0,0.5714285714285714,0.4897959183673469,1.0,0.0,9.0,9.0,0.6428571428571429,1.1938775510204083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,1.5714285714285714,1.0612244897959182,1.0,16.5933333333,24.4975,7.9041666667,21.512976190464283,3.5140306122602047,24.4975,0.0,2.493,2.493,1.4245714285714286,1.221061224489796,2.493,0.0,6.35e-06,6.35e-06,4.535714285714286e-07,8.423469387755103e-07,0.0,64.0,229.0,165.0,132.21428571428572,77.9591836734694,64.0,3,0.6776309271789384,0.6149108987004325,0.5819374893132848,0.5744222011415931,0.5719461678754438,True,0.6952001660642468,0.16544093337450136,0.359375,0.625,0.015625,0.0
Li6PS5I,Argyrodite,Cubic,0.00019,118,,,,,Li6 P1 S5 I1,3.0,53.0,50.0,12.76923076923077,9.01775147928994,3.0,1.0,96.0,95.0,48.07692307692308,43.455621301775146,1.0,6.941,126.90447,119.96347,27.680710153846157,19.144347834319525,6.941,317.3,453.69,136.39,412.93,37.624615384615375,453.69,1.0,17.0,16.0,9.076923076923077,7.455621301775148,1.0,2.0,5.0,3.0,2.6923076923076925,0.6390532544378698,2.0,105.0,139.0,34.0,118.38461538461539,12.04733727810651,128.0,0.98,2.66,1.6800000000000002,1.8176923076923077,0.7732544378698225,0.98,1.0,2.0,1.0,1.5384615384615385,0.4970414201183432,1.0,0.0,5.0,5.0,2.1538461538461537,1.9881656804733727,0.0,0.0,10.0,10.0,0.7692307692307693,1.4201183431952662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,16.0,4.461538461538462,3.1952662721893494,1.0,0.0,1.0,1.0,0.46153846153846156,0.4970414201183432,1.0,0.0,3.0,3.0,1.0769230769230769,1.0059171597633136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.5384615384615385,0.5798816568047337,1.0,16.5933333333,43.015,26.421666666700002,22.621508699615383,5.572357354201183,16.5933333333,0.0,2.202,2.202,1.0536153846153846,0.9725680473372781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,137.69230769230768,84.28402366863905,229.0,4,0.6105579948610593,0.5384615384615384,0.49381678778214555,0.47805671811651496,0.468500468454148,True,0.5061878019666539,0.11423501971117077,0.3448275862068966,0.48275862068965514,0.1724137931034483,0.0
Li7P3S11,Thio-LISICON,Triclinic,0.0032,119,,,,,Li7 P3 S11,3.0,16.0,13.0,11.523809523809524,5.682539682539682,16.0,1.0,88.0,87.0,58.285714285714285,38.19047619047619,88.0,6.941,32.065,25.124,23.534442190476188,11.062294793650793,32.065,317.3,453.69,136.39,399.98523809523806,35.80317460317458,388.36,1.0,16.0,15.0,10.857142857142858,6.571428571428571,16.0,2.0,3.0,1.0,2.6666666666666665,0.4444444444444445,3.0,105.0,128.0,23.0,112.95238095238095,10.03174603174603,105.0,0.98,2.58,1.6,1.990952380952381,0.6739682539682539,2.58,1.0,2.0,1.0,1.6666666666666667,0.44444444444444436,2.0,0.0,4.0,4.0,2.5238095238095237,1.6825396825396826,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.190476190476191,2.126984126984127,6.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,3.0,3.0,1.4761904761904763,0.984126984126984,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.8095238095238095,0.5396825396825397,2.0,16.5933333333,25.786875,9.1935416667,22.26284155327143,3.779672146647619,25.786875,0.0,2.202,2.202,1.3855714285714287,0.9237142857142857,2.202,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,113.28571428571429,77.14285714285714,70.0,3,0.6370994362028406,0.5684367439851988,0.534458485720164,0.5269241783173376,0.5243773276066479,True,0.47270757595695145,0.0999241627812669,0.3977272727272727,0.6022727272727272,0.0,0.0
